aX,aY,aZ,gX,gY,gZ
-0.161,0.064,0.989,3.357,1.587,-1.160
-0.160,0.037,0.985,1.282,1.831,-2.502
-0.161,0.035,1.000,0.793,1.648,-2.686
-0.158,0.023,1.002,1.282,1.770,-2.808
-0.160,0.010,1.001,2.014,2.197,-2.991
-0.158,0.002,1.000,3.784,2.625,-2.563
-0.153,0.020,0.981,5.310,2.625,-1.465
-0.173,0.011,0.979,5.432,2.319,-0.732
-0.150,-0.001,0.976,6.409,2.808,-1.160
-0.155,0.012,0.950,6.409,3.296,0.000
-0.145,0.010,0.962,3.845,2.197,0.427
-0.144,0.020,0.975,3.235,1.160,0.854
-0.150,0.016,0.961,3.113,1.404,0.732
-0.147,0.045,0.977,2.502,0.732,1.160
-0.137,0.079,0.997,1.770,0.305,1.343
-0.136,0.069,0.994,1.709,1.404,-0.549
-0.142,0.041,0.978,1.831,2.625,-2.380
-0.143,0.032,0.979,1.648,2.563,-2.502
-0.145,0.017,0.988,2.197,2.441,-2.625
-0.146,0.000,0.979,3.540,2.991,-2.747
-0.149,-0.005,0.960,4.578,2.808,-2.075
-0.151,-0.004,0.965,4.639,1.404,-1.038
-0.150,-0.005,0.997,3.540,-0.183,0.000
-0.152,0.018,0.992,2.502,0.610,1.160
-0.151,0.033,0.973,0.488,1.587,1.465
-0.153,0.039,0.988,-2.136,0.854,1.282
-0.153,0.038,1.012,-3.235,0.122,1.099
-0.153,0.038,1.013,-2.563,1.160,0.488
-0.158,0.050,1.000,-1.404,2.258,0.366
-0.152,0.051,1.000,-0.183,2.380,-0.427
-0.157,0.034,0.998,1.282,2.014,-1.404
-0.154,0.020,0.997,2.014,2.014,-1.953
-0.156,0.016,0.997,2.075,2.258,-1.587
-0.158,0.010,1.007,1.526,2.502,-1.099
-0.157,-0.001,1.012,0.122,3.479,-0.671
-0.155,0.001,0.998,-0.549,4.883,0.122
-0.159,-0.017,0.985,-0.122,5.371,0.854
-0.153,0.013,0.988,-0.122,5.432,2.808
-0.141,0.035,1.013,0.732,4.944,3.845
-0.139,0.046,0.993,2.686,5.554,3.113
-0.168,0.058,0.993,2.563,6.104,3.113
-1.378,0.702,0.932,234.131,-484.741,106.506
-1.403,0.295,1.194,281.555,-499.695,48.462
-1.346,0.035,1.906,207.336,-499.268,6.958
-1.322,-0.122,2.710,39.856,-458.313,-8.850
-1.205,-0.197,3.157,-146.179,-369.934,-7.568
-1.150,-0.254,2.976,-264.465,-267.334,5.005
-1.145,-0.107,2.535,-301.636,-194.946,29.358
-1.161,0.219,2.076,-270.874,-162.109,58.105
-1.136,0.523,1.829,-193.970,-159.546,72.449
-1.012,0.675,1.986,-117.065,-173.584,70.557
-0.814,0.796,2.357,-66.711,-182.190,65.247
-0.673,0.945,2.619,-37.231,-168.152,57.678
-0.562,0.977,2.595,-17.029,-132.935,40.588
-0.504,0.799,2.353,10.986,-92.102,14.771
-0.518,0.530,2.054,46.753,-61.462,-7.202
-0.496,0.272,1.802,87.463,-43.762,-19.836
-0.441,0.066,1.595,124.084,-33.691,-25.269
-0.391,-0.107,1.492,142.700,-26.428,-27.710
-0.343,-0.266,1.458,130.676,-16.479,-26.245
-0.303,-0.384,1.394,92.163,0.000,-20.447
-0.301,-0.377,1.235,47.424,19.836,-9.949
-0.330,-0.329,1.104,9.644,33.264,1.587
-0.294,-0.199,0.980,-12.085,40.161,13.672
-0.263,-0.055,0.812,-17.395,41.931,22.156
-0.234,0.072,0.739,-15.198,33.752,26.672
-0.203,0.155,0.802,-10.132,19.531,27.588
-0.181,0.226,0.848,-2.075,10.803,26.306
-0.161,0.246,0.876,4.517,6.714,22.644
-0.147,0.264,0.902,6.653,4.333,18.677
-0.142,0.276,0.909,6.897,3.723,14.282
-0.142,0.247,0.890,7.568,3.540,8.484
-0.149,0.178,0.922,7.324,1.526,2.930
-0.154,0.150,0.951,5.981,0.366,0.122
-0.175,0.102,0.974,3.479,1.160,-1.343
-0.188,0.064,0.960,0.977,2.258,-1.526
-0.188,0.062,0.990,-0.610,1.282,0.427
-0.188,0.069,1.030,-1.099,0.305,2.319
-0.187,0.076,1.043,1.221,1.282,3.418
-0.194,0.076,1.021,3.479,2.808,4.333
-0.192,0.100,1.027,4.028,2.686,5.127
-0.193,0.120,1.053,4.211,2.136,4.944
-0.196,0.126,1.057,5.493,3.967,3.418
-0.201,0.119,1.024,5.127,6.653,1.404
-0.205,0.105,1.005,3.662,7.568,-0.122
-0.207,0.076,1.027,3.052,6.897,-1.648
-0.203,0.052,1.024,3.845,7.751,-2.869
-0.193,0.054,0.990,6.531,9.399,-2.747
-0.193,0.033,0.940,6.958,10.376,-3.052
-0.211,-0.005,0.915,3.967,9.521,-2.991
-0.190,-0.008,0.934,-0.305,7.812,-1.648
-0.188,-0.004,0.929,-1.343,7.629,0.244
-0.193,0.007,0.910,-1.221,7.080,2.380
-0.192,0.029,0.928,-1.282,4.578,4.517
-0.189,0.060,0.953,-0.610,1.892,6.287
-0.176,0.100,0.973,0.305,0.610,6.958
-0.169,0.124,0.996,0.610,0.610,6.592
-0.166,0.138,0.984,0.916,1.465,5.371
-0.156,0.110,0.971,1.709,2.197,3.113
-0.145,0.089,0.971,1.709,1.831,1.892
-0.142,0.092,0.954,2.625,2.380,1.953
-0.147,0.088,0.961,3.784,2.075,1.709
-0.153,0.096,0.935,5.127,1.465,1.953
-0.161,0.088,0.927,5.737,0.366,1.892
-0.165,0.083,0.997,3.845,-3.357,1.221
-0.160,0.119,1.010,3.296,-2.930,2.075
-0.159,0.124,1.001,3.296,-0.793,0.610
-0.160,0.102,0.993,2.930,0.671,-1.831
-0.153,0.071,0.998,1.831,1.404,-3.174
-0.176,0.047,0.990,0.610,2.441,-3.235
-0.170,0.041,0.975,0.122,2.991,-2.808
-0.174,0.054,0.947,0.793,3.784,-2.136
-0.178,0.050,0.939,0.427,3.357,-1.648
-0.176,0.056,0.961,-0.305,1.648,-1.465
-0.176,0.073,0.978,0.366,1.709,-0.854
-0.178,0.077,0.970,1.587,2.808,-1.282
-0.178,0.073,0.958,2.808,3.113,-1.831
-0.171,0.063,0.964,3.845,2.625,-2.258
-0.172,0.065,0.964,4.272,2.869,-2.502
-0.174,0.049,0.955,3.967,3.418,-2.869
-0.168,0.050,0.950,2.686,3.296,-2.869
-0.173,0.030,0.983,0.793,2.075,-2.869
-0.167,0.043,0.979,0.000,2.686,-2.380
-0.165,0.049,0.967,-0.305,3.479,-1.953
-0.175,0.041,0.968,0.793,2.930,-2.075
-0.170,0.033,0.964,0.793,2.686,-1.587
-0.164,0.050,0.971,1.770,1.953,-0.854
-0.161,0.055,0.984,2.686,1.648,-0.366
-0.152,0.046,0.990,2.014,2.136,-0.549
-0.158,0.054,0.995,0.305,2.808,-0.061
-0.156,0.056,1.009,-0.977,3.296,0.305
-0.163,0.066,1.001,-0.732,4.517,0.183
-0.164,0.068,0.999,0.366,5.188,-0.122
-0.164,0.067,1.017,0.000,4.822,-0.549
-0.160,0.069,1.000,0.061,6.042,-1.282
-0.160,0.061,0.971,0.610,6.958,-2.319
-0.160,0.048,0.962,0.000,6.409,-2.686
-0.166,0.042,0.971,-0.610,5.737,-2.747
-0.167,0.020,0.958,-0.427,5.554,-2.502
-0.163,0.023,0.969,-0.549,4.150,-1.343
-0.164,0.029,0.994,-0.488,3.052,-0.549
-0.161,0.048,1.000,-0.427,3.235,0.122
-0.160,0.058,0.992,0.000,3.845,-0.122
-0.162,0.054,0.988,0.061,3.845,-0.854
-0.164,0.035,1.008,-0.793,3.357,-1.221
-0.160,0.047,1.021,-1.221,3.601,-0.305
-0.160,0.062,1.001,-0.671,5.188,0.244
-0.158,0.062,0.999,-1.282,5.737,-0.244
-0.161,0.066,1.007,-1.770,5.737,-0.244
-0.158,0.061,1.018,-2.319,6.287,-0.732
-0.161,0.068,1.023,-2.319,7.324,-0.854
-0.165,0.057,1.011,-2.136,8.240,-1.221
-0.161,0.060,1.012,-1.770,8.423,-1.526
-0.160,0.055,1.021,-1.465,8.362,-1.526
-0.159,0.060,1.020,-1.465,9.277,-1.465
-0.158,0.067,1.027,-1.770,10.437,-1.587
-0.153,0.064,1.029,-1.465,11.169,-1.526
-0.143,0.059,1.017,-0.427,12.512,-1.953
-0.140,0.044,1.001,0.732,13.733,-2.319
-0.141,0.037,1.001,0.549,14.099,-1.953
-1.426,-0.172,1.657,129.150,-580.750,2.930
-1.380,-0.140,2.351,67.627,-546.387,-7.324
-1.300,-0.028,2.784,-27.039,-474.304,-13.245
-1.233,0.081,2.794,-115.967,-382.019,-15.747
-1.248,0.049,2.443,-163.757,-297.363,-20.386
-1.341,-0.130,1.821,-167.847,-240.601,-22.766
-1.393,-0.269,1.370,-144.043,-221.985,-15.015
-1.386,-0.314,1.277,-112.244,-234.680,2.075
-1.362,-0.268,1.408,-85.938,-255.249,26.855
-1.260,-0.094,1.711,-81.116,-268.799,55.115
-1.152,0.234,2.134,-92.773,-271.606,81.909
-1.027,0.700,2.480,-90.515,-258.850,96.252
-0.879,1.082,2.718,-64.026,-230.774,87.341
-0.695,1.235,2.852,-19.287,-194.275,56.458
-0.584,0.967,2.592,39.917,-142.822,9.277
-0.625,0.382,2.150,86.792,-91.614,-36.621
-0.606,0.062,1.863,104.492,-61.707,-54.016
-0.545,-0.121,1.691,108.398,-43.579,-56.213
-0.517,-0.313,1.582,103.821,-28.137,-55.725
-0.495,-0.477,1.420,84.961,-11.292,-51.575
-0.459,-0.560,1.275,56.702,1.038,-41.626
-0.407,-0.583,1.205,25.391,8.057,-28.320
-0.392,-0.547,1.167,-0.854,12.939,-14.526
-0.389,-0.445,1.100,-16.785,18.066,-0.671
-0.370,-0.306,0.997,-19.409,22.339,12.329
-0.343,-0.143,0.893,-14.832,23.437,22.461
-0.303,0.009,0.804,-7.324,20.691,27.649
-0.297,0.094,0.753,-0.488,15.076,26.917
-0.288,0.130,0.765,2.808,6.531,23.193
-0.264,0.168,0.855,2.869,-1.587,18.372
-0.247,0.158,0.964,0.244,-5.981,12.756
-0.237,0.106,0.990,-3.967,-4.089,6.714
-0.244,0.067,0.975,-7.751,-0.671,2.747
-0.257,0.012,0.969,-9.399,0.427,0.488
-0.258,-0.004,0.996,-9.155,-0.549,0.549
-0.250,-0.008,1.030,-7.507,-1.343,1.709
-0.248,-0.024,1.068,-3.845,-1.160,2.197
-0.262,-0.008,1.051,1.343,0.610,3.845
-0.264,0.016,1.043,3.845,1.648,5.310
-0.258,0.036,1.047,5.188,1.526,4.761
-0.260,0.024,1.048,5.249,2.869,3.296
-0.260,0.006,1.029,4.639,4.639,1.282
-0.258,-0.024,1.030,2.197,5.615,-0.305
-0.268,-0.059,1.030,-0.488,7.263,-0.732
-0.274,-0.058,1.000,-3.174,9.888,0.366
-0.275,-0.049,0.970,-6.042,11.047,1.648
-0.278,-0.024,0.944,-8.057,11.414,2.747
-0.282,-0.019,0.941,-10.132,10.803,3.235
-0.274,-0.014,0.912,-10.010,10.559,3.357
-0.272,-0.015,0.905,-8.545,9.277,3.906
-0.266,-0.011,0.899,-6.653,7.263,4.639
-0.273,0.005,0.885,-4.456,5.676,5.676
-0.265,0.028,0.896,-3.418,3.113,6.653
-0.253,0.047,0.958,-4.150,0.244,6.714
-0.248,0.051,0.971,-4.456,0.488,5.493
-0.249,0.039,0.984,-5.554,0.977,4.211
-0.248,0.042,1.000,-6.409,0.854,3.723
-0.247,0.047,0.998,-5.920,1.526,3.479
-0.246,0.053,0.961,-3.540,2.869,2.869
-0.243,0.055,0.945,-1.892,2.380,2.625
-0.240,0.049,0.952,-0.977,1.038,2.136
-0.235,0.050,0.963,0.549,-0.061,1.892
-0.228,0.045,0.966,2.136,-0.244,1.221
-0.234,0.033,0.961,2.502,0.061,0.488
-0.235,0.022,0.967,0.061,0.183,0.244
-0.238,0.009,0.986,-2.991,0.061,0.671
-0.237,0.019,0.995,-4.333,0.854,1.709
-0.247,0.041,0.980,-4.333,1.404,2.747
-0.249,0.058,0.958,-3.235,1.221,2.808
-0.249,0.055,0.993,-1.892,-0.305,2.136
-0.245,0.052,1.009,-0.549,-0.488,1.282
-0.245,0.046,0.993,0.610,1.343,0.549
-0.245,0.054,0.972,0.977,2.808,0.549
-0.245,0.047,0.930,0.610,3.479,-0.305
-0.246,0.027,0.907,-0.305,3.113,-1.221
-0.251,0.006,0.933,-2.075,1.160,-1.465
-0.250,0.012,0.959,-3.235,0.427,-0.549
-0.250,0.035,0.965,-2.747,0.732,0.427
-0.248,0.040,0.941,-1.160,1.160,0.061
-0.248,0.022,0.953,-0.793,0.549,-0.793
-0.246,0.010,0.970,-1.709,0.244,-0.854
-0.248,0.013,0.960,-0.793,0.732,-0.366
-0.250,0.008,0.944,0.366,1.038,0.000
-0.241,0.016,0.936,1.648,0.061,0.427
-0.238,0.016,0.933,2.686,-0.427,0.488
-0.240,0.022,0.931,1.831,-0.549,0.732
-0.238,0.025,0.954,-0.244,-0.793,1.038
-0.243,0.025,0.973,-1.587,-0.732,0.977
-0.244,0.023,0.981,-1.160,-0.305,0.916
-0.244,0.037,0.993,-0.305,-0.366,1.160
-0.245,0.039,0.997,0.793,0.061,0.732
-0.246,0.035,0.981,2.441,0.916,0.000
-0.231,0.031,0.966,2.258,1.282,-0.366
-0.260,0.038,0.977,0.488,0.610,-0.671
-0.239,0.033,0.973,-0.488,1.160,-1.404
-0.251,0.013,0.954,-0.549,1.648,-2.441
-0.247,-0.004,0.949,-0.488,1.526,-2.625
-0.241,-0.011,0.945,-0.732,0.549,-2.075
-0.250,-0.019,0.965,-0.977,-0.183,-1.282
-0.249,-0.010,0.975,-1.282,-0.244,-0.183
-0.257,0.012,0.984,-1.343,-0.061,0.916
-0.254,0.033,1.005,-1.404,0.000,1.526
-0.254,0.034,1.015,-1.160,0.854,0.854
-0.259,0.029,0.987,0.000,2.808,-0.366
-0.252,0.020,0.976,0.732,3.357,-0.916
-0.259,0.012,0.957,0.610,3.662,-1.221
-0.254,-0.002,0.950,-0.183,3.357,-1.404
-0.249,-0.010,0.943,-0.488,3.052,-1.160
-0.247,-0.016,0.924,-0.793,3.174,-0.732
-0.251,-0.028,0.927,-1.160,2.258,-0.061
-0.247,-0.032,0.950,-2.747,1.160,1.221
-0.245,-0.005,0.972,-3.174,0.427,2.991
-0.246,0.023,0.970,-2.319,1.038,4.272
-0.245,0.038,0.972,-2.197,1.099,4.150
-0.243,0.049,0.987,-1.892,1.038,3.845
-0.241,0.051,0.977,-1.221,2.075,2.869
-0.239,0.040,0.956,-0.366,3.113,2.014
-0.239,0.034,0.939,0.122,3.296,1.343
-0.235,0.027,0.930,0.366,2.930,1.038
-1.806,-0.283,1.818,115.051,-565.918,28.809
-1.803,-0.048,2.620,43.335,-537.476,27.771
-1.664,0.071,3.125,-38.940,-476.318,26.001
-1.516,0.088,3.027,-94.299,-385.132,22.217
-1.417,0.142,2.642,-126.038,-301.270,22.522
-1.375,0.240,2.253,-142.212,-248.169,29.297
-1.336,0.390,2.251,-155.823,-228.088,38.818
-1.213,0.674,2.537,-164.185,-221.497,47.852
-1.039,0.968,2.909,-147.522,-209.717,50.476
-0.834,1.087,3.056,-94.238,-180.054,34.485
-0.662,0.878,2.799,-20.264,-132.568,0.549
-0.660,0.413,2.352,42.786,-86.792,-35.095
-0.632,0.093,1.994,80.078,-58.105,-51.392
-0.551,-0.199,1.683,99.426,-35.645,-55.298
-0.485,-0.355,1.361,108.398,-18.921,-50.354
-0.440,-0.410,1.127,104.065,-11.475,-40.100
-0.378,-0.415,1.007,92.163,-10.681,-29.236
-0.339,-0.429,0.944,74.402,-9.766,-20.752
-0.342,-0.437,0.910,49.805,-8.057,-12.939
-0.364,-0.435,0.957,22.156,-8.667,-4.456
-0.358,-0.308,1.014,1.038,-8.972,6.592
-0.344,-0.121,1.057,-9.399,-7.874,16.235
-0.329,0.016,1.085,-13.000,-6.348,19.592
-0.302,0.074,1.111,-11.902,-4.211,17.578
-0.300,0.099,1.088,-8.118,-0.305,13.428
-0.276,0.076,1.039,-6.104,3.662,8.789
-0.262,0.023,1.017,-7.324,5.737,4.700
-0.251,0.025,0.962,-11.414,8.301,3.540
-0.250,0.028,0.920,-16.174,10.498,3.052
-0.257,0.016,0.883,-20.447,10.498,2.075
-0.257,0.029,0.866,-23.254,9.338,2.625
-0.250,0.006,0.885,-24.780,6.470,2.747
-0.254,-0.001,0.924,-23.865,2.869,3.845
-0.261,-0.001,0.982,-21.240,-0.549,5.493
-0.259,0.030,1.026,-15.869,-2.808,7.080
-0.251,0.081,1.071,-10.071,-3.784,8.667
-0.247,0.118,1.084,-4.822,-2.808,8.179
-0.251,0.104,1.083,-1.038,-0.488,5.615
-0.257,0.083,1.079,0.427,1.709,2.808
-0.250,0.078,1.050,1.770,4.639,1.099
-0.248,0.062,0.998,2.502,7.812,-0.854
-0.255,0.028,0.950,2.258,9.338,-2.625
-0.268,-0.013,0.902,-0.122,9.766,-3.174
-0.276,-0.025,0.896,-3.479,7.751,-2.380
-0.276,-0.014,0.942,-6.470,4.700,-0.427
-0.269,-0.021,0.981,-7.324,3.418,0.793
-0.292,-0.010,0.959,-5.981,3.845,2.380
-0.280,0.008,0.944,-5.859,3.296,3.906
-0.266,0.002,0.987,-5.676,0.610,4.272
-0.260,0.038,0.984,-6.531,0.916,5.676
-0.252,0.071,0.964,-6.592,2.380,6.287
-0.250,0.091,0.943,-7.202,3.052,5.615
-0.244,0.098,0.932,-8.362,2.808,4.517
-0.244,0.092,0.929,-8.850,2.258,2.747
-0.241,0.072,0.939,-7.385,0.854,1.770
-0.234,0.059,0.970,-4.211,-0.916,1.648
-0.238,0.068,0.993,0.183,-1.892,2.563
-0.234,0.073,0.978,4.578,-1.770,2.869
-0.234,0.075,0.960,5.859,-1.404,2.319
-0.234,0.061,0.984,4.395,-2.136,1.648
-0.234,0.043,1.002,1.709,-1.343,1.465
-0.242,0.034,0.992,0.122,0.793,1.709
-0.235,0.046,0.946,-0.610,2.563,2.014
-0.231,0.055,0.940,-1.770,2.197,2.258
-0.227,0.054,0.954,-2.686,1.343,2.441
-0.231,0.053,0.944,-1.709,1.770,2.747
-0.241,0.070,0.909,-0.610,2.075,3.296
-0.237,0.090,0.928,-0.549,0.000,3.723
-0.238,0.103,0.972,-0.488,-1.953,3.174
-0.243,0.106,0.975,0.244,-1.221,2.075
-0.242,0.096,0.985,0.610,-0.610,0.549
-0.241,0.074,1.000,0.061,-0.061,-0.854
-0.245,0.048,0.982,-0.366,1.343,-1.587
-0.250,0.034,0.968,-0.610,2.625,-1.404
-0.253,0.037,0.950,-0.671,3.235,-0.549
-0.259,0.022,0.933,-0.427,2.930,-0.183
-0.255,0.009,0.947,-0.366,1.343,0.671
-0.249,0.020,0.954,-0.183,0.793,2.075
-0.247,0.031,0.958,0.488,0.916,3.357
-0.244,0.042,0.960,1.038,1.160,4.272
-0.238,0.076,0.949,0.366,1.465,4.822
-0.237,0.083,0.961,-1.099,1.160,4.211
-0.234,0.085,0.967,-2.563,1.282,3.235
-0.235,0.089,0.959,-3.662,2.075,2.136
-0.231,0.064,0.973,-4.700,2.014,0.916
-0.235,0.084,0.961,-4.150,1.953,1.404
-0.238,0.076,0.982,-3.723,1.770,0.916
-0.240,0.053,0.984,-2.197,1.343,-0.305
-0.237,0.048,0.986,-1.099,1.282,0.122
-0.242,0.049,1.004,-0.854,1.099,0.549
-0.242,0.052,0.990,-0.244,1.892,0.671
-0.239,0.034,0.989,0.183,1.892,0.183
-0.235,0.031,0.993,-0.793,1.892,0.610
-0.235,0.045,1.004,-1.770,2.319,1.526
-0.243,0.052,0.999,-2.563,3.723,1.587
-0.241,0.062,0.992,-3.601,4.517,1.465
-0.248,0.060,0.993,-3.967,4.944,0.977
-0.240,0.051,0.981,-3.723,5.798,0.610
-0.238,0.053,0.971,-2.136,6.226,0.427
-0.253,0.030,0.955,-1.038,5.798,0.244
-0.245,0.037,0.959,-0.122,4.822,1.099
-0.240,0.036,0.959,0.427,5.005,1.465
-0.241,0.027,0.931,0.061,5.859,1.831
-0.240,0.044,0.950,-2.136,5.188,2.747
-0.234,0.065,0.949,-3.784,5.188,3.296
-0.231,0.078,0.941,-4.395,5.371,2.991
-0.232,0.069,0.957,-4.272,4.456,2.197
-0.230,0.061,0.970,-2.991,3.906,1.587
-0.230,0.068,0.964,-1.221,4.272,1.831
-0.226,0.072,0.966,-0.183,4.150,1.892
-0.228,0.076,0.968,0.000,4.089,1.648
-0.226,0.089,0.961,-0.183,4.700,1.282
-0.225,0.094,0.952,-1.038,4.944,0.427
-0.221,0.092,0.936,-1.831,5.127,-0.671
-0.222,0.071,0.944,-2.686,4.517,-2.014
-0.220,0.046,0.965,-3.235,3.784,-2.502
-0.221,0.054,0.954,-2.563,4.456,-1.587
-0.225,0.051,0.942,-1.526,4.639,-1.099
-0.225,0.047,0.946,-1.465,3.845,-0.305
-1.390,0.305,2.096,-56.824,-437.378,18.921
-1.356,0.402,2.255,-181.641,-357.422,22.949
-1.405,0.460,1.935,-231.567,-280.640,25.391
-1.514,0.483,1.346,-221.497,-233.887,29.419
-1.589,0.296,1.258,-187.866,-228.821,33.081
-1.327,0.309,1.637,-163.818,-248.657,51.392
-1.718,1.047,2.046,-125.854,-272.644,85.815
-1.493,1.275,2.564,-83.862,-287.231,91.492
-1.174,1.497,3.402,-15.320,-299.988,80.200
-0.835,1.850,3.884,73.425,-269.653,55.603
-0.667,1.261,3.728,162.048,-189.819,-11.475
-0.574,0.493,3.211,203.857,-96.863,-72.998
-0.615,-0.301,2.475,195.862,-16.174,-103.210
-0.645,-0.837,1.935,144.592,36.133,-104.797
-0.610,-1.062,1.623,85.938,61.707,-82.886
-0.541,-1.069,1.255,51.270,81.360,-53.589
-0.480,-0.953,0.879,23.987,92.407,-20.264
-0.441,-0.689,0.578,-0.122,90.149,11.353
-0.385,-0.344,0.416,-17.212,75.684,38.940
-0.363,-0.023,0.338,-26.306,56.091,55.969
-0.265,0.245,0.374,-29.114,35.706,62.012
-0.220,0.479,0.484,-27.161,16.296,59.265
-0.192,0.574,0.649,-19.043,-0.427,48.157
-0.160,0.544,0.801,-9.644,-11.353,32.959
-0.156,0.457,0.870,-0.183,-13.916,19.043
-0.165,0.379,0.885,2.869,-12.756,8.911
-0.180,0.316,0.918,-1.465,-12.146,1.892
-0.188,0.261,0.934,-7.568,-11.047,-2.686
-0.191,0.199,0.929,-14.282,-9.094,-5.310
-0.217,0.141,0.931,-19.287,-8.484,-6.592
-0.227,0.107,0.939,-20.142,-9.399,-5.005
-0.236,0.098,0.993,-17.700,-12.329,-2.686
-0.242,0.127,1.017,-12.390,-14.221,1.099
-0.231,0.172,1.041,-6.104,-15.625,4.150
-0.229,0.204,1.091,0.000,-17.212,5.066
-0.225,0.211,1.127,4.578,-16.724,4.089
-0.222,0.248,1.124,8.179,-13.306,2.136
-0.228,0.216,1.129,7.690,-8.911,-1.587
-0.246,0.151,1.091,4.150,-3.601,-5.066
-0.263,0.091,1.029,1.099,0.977,-6.531
-0.276,0.081,0.987,-0.793,2.869,-5.615
-0.284,0.059,0.979,-1.404,1.892,-4.211
-0.290,0.038,1.005,-1.831,0.305,-2.747
-0.300,0.032,1.012,-1.099,0.000,-0.366
-0.295,0.050,1.002,0.244,0.427,2.686
-0.293,0.097,1.005,0.610,0.793,5.798
-0.283,0.152,0.984,0.122,1.648,7.507
-0.275,0.187,0.954,-0.549,3.113,7.507
-0.250,0.193,0.926,-2.686,3.967,5.981
-0.254,0.208,0.919,-5.371,2.930,4.456
-0.249,0.209,0.925,-7.263,2.380,3.113
-0.250,0.223,0.908,-7.996,2.380,1.892
-0.245,0.212,0.955,-9.216,0.732,0.183
-0.243,0.180,1.009,-8.423,-0.610,-1.770
-0.251,0.150,1.012,-5.005,0.977,-2.502
-0.252,0.116,1.004,-0.488,2.197,-2.441
-0.252,0.095,0.986,4.089,2.808,-1.099
-0.248,0.085,0.978,6.897,2.686,0.977
-0.240,0.081,0.965,8.057,2.808,3.113
-0.244,0.106,0.933,7.446,3.479,5.920
-0.239,0.141,0.954,4.517,2.380,7.935
-0.232,0.189,0.958,1.343,1.953,8.789
-0.232,0.205,0.959,-0.793,2.625,7.568
-0.239,0.211,0.951,-2.686,3.296,5.920
-0.241,0.208,0.953,-4.211,3.540,4.089
-0.235,0.177,0.965,-2.991,3.357,2.014
-0.234,0.158,0.955,-0.549,3.967,0.793
-0.235,0.148,0.925,0.610,4.517,0.732
-0.224,0.138,0.898,0.732,4.211,0.671
-0.237,0.142,0.913,-0.366,2.563,1.038
-0.230,0.125,0.916,-2.075,2.930,0.977
-0.241,0.116,0.881,-2.197,3.357,1.404
-0.242,0.114,0.916,-3.113,1.404,2.563
-0.242,0.125,0.938,-1.526,0.183,3.967
-0.252,0.133,0.918,1.038,0.916,4.517
-0.244,0.158,0.935,1.892,-0.183,4.761
-0.237,0.194,0.966,1.221,-0.793,4.578
-0.237,0.186,0.957,-0.366,0.305,2.258
-0.239,0.160,0.971,-2.014,1.343,0.183
-0.239,0.147,0.978,-3.418,2.197,-0.793
-0.245,0.137,0.963,-3.845,3.601,-1.038
-0.243,0.143,0.946,-3.235,4.089,-1.038
-0.246,0.126,0.982,-3.845,3.174,-0.977
-0.246,0.107,0.998,-3.662,3.296,-0.793
-0.244,0.110,0.979,-2.136,5.188,0.488
-0.245,0.122,0.965,-1.221,6.470,1.831
-0.244,0.133,0.963,-1.160,6.836,2.869
-0.242,0.151,0.957,0.000,7.202,3.662
-0.236,0.166,0.950,1.282,7.507,3.479
-0.228,0.180,0.950,0.671,7.935,3.174
-0.227,0.192,0.945,-0.732,8.484,2.136
-0.234,0.188,0.977,-1.770,8.484,0.671
-0.234,0.182,0.989,-2.563,9.644,-0.916
-0.226,0.156,0.975,-2.686,11.902,-2.075
-0.237,0.156,0.965,-2.686,12.268,-2.197
-0.242,0.156,0.970,-2.075,12.695,-1.648
-0.239,0.136,0.958,-0.305,13.428,-1.892
-0.237,0.130,0.963,1.526,13.977,-1.282
-0.227,0.138,0.979,2.136,13.855,-0.305
-0.221,0.140,0.985,3.113,14.465,-0.061
-0.214,0.158,0.973,4.456,15.991,0.061
-0.215,0.157,0.949,3.540,16.907,-0.488
-0.212,0.154,0.940,0.793,17.639,-1.343
-0.204,0.151,0.956,-2.136,17.578,-1.648
-0.200,0.167,0.982,-5.493,17.822,-1.404
-0.203,0.173,0.992,-6.897,19.104,-1.526
-0.208,0.176,0.964,-5.493,20.142,-1.953
-0.212,0.181,0.984,-3.052,18.982,-2.258
-0.217,0.179,1.024,-0.305,17.395,-2.747
-0.208,0.179,1.050,3.906,17.395,-3.113
-0.210,0.160,1.080,7.263,18.372,-3.723
-0.208,0.157,1.093,8.972,20.447,-3.906
-0.205,0.149,1.089,10.437,23.193,-4.150
-0.201,0.139,1.062,10.864,27.100,-4.395
-0.198,0.133,1.040,9.460,29.968,-4.150
-0.193,0.129,1.033,6.897,31.860,-3.662
-0.190,0.115,1.027,5.127,33.386,-3.296
-0.188,0.115,1.018,4.456,34.668,-2.991
-0.182,0.117,0.991,5.249,34.973,-2.502
-0.653,-0.135,1.790,12.390,-354.553,36.743
-0.679,-0.065,1.620,-36.926,-306.641,36.560
-0.753,0.001,1.382,-74.585,-269.592,38.513
-0.914,0.099,1.045,-88.501,-247.620,41.687
-1.083,0.088,0.927,-77.942,-248.169,41.992
-1.233,0.142,0.937,-53.284,-263.062,45.959
-1.306,0.261,1.165,-26.306,-283.386,51.514
-1.320,0.391,1.517,-16.541,-296.509,53.955
-1.258,0.551,2.073,-46.936,-292.908,54.871
-1.143,0.850,2.570,-100.220,-270.569,55.725
-0.964,1.141,2.937,-136.353,-230.835,49.500
-0.770,1.221,3.062,-135.986,-179.871,26.672
