aX,aY,aZ,gX,gY,gZ
-0.036,-0.120,-1.020,3.662,-1.038,-0.916
-0.037,-0.147,-1.007,3.418,-1.953,-0.549
-0.037,-0.154,-0.996,2.014,-2.686,1.160
-0.042,-0.125,-1.009,0.122,-2.014,3.540
-0.042,-0.090,-1.039,-0.244,-1.587,4.822
-0.044,-0.073,-1.051,-0.366,-2.319,4.761
-0.047,-0.082,-1.035,-0.427,-4.028,3.601
-0.044,-0.100,-1.008,-0.305,-5.249,2.869
-0.039,-0.103,-1.003,0.549,-5.432,2.930
-0.039,-0.091,-0.990,0.244,-5.432,3.845
-0.044,-0.091,-0.984,0.854,-4.761,3.967
-0.042,-0.093,-0.989,2.075,-3.357,4.089
-0.044,-0.083,-0.986,3.296,-3.052,4.211
-0.051,-0.080,-0.984,3.235,-2.747,3.906
-0.049,-0.081,-0.990,1.404,-2.258,3.418
-0.048,-0.091,-1.005,0.549,-1.404,3.174
-0.045,-0.067,-1.027,2.319,-1.099,3.601
-0.047,-0.056,-1.014,2.563,-1.831,3.540
-0.045,-0.070,-1.002,1.709,-2.014,2.258
-0.041,-0.073,-1.023,0.427,-1.282,1.770
-0.038,-0.072,-1.034,-1.892,-1.465,1.526
-0.039,-0.070,-1.039,-2.380,-2.014,1.404
-0.039,-0.062,-1.035,-1.404,-2.686,1.038
-0.048,-0.082,-1.020,-0.977,-3.296,0.305
-0.048,-0.093,-1.026,1.465,-3.052,0.183
-0.042,-0.070,-1.051,2.930,-2.808,0.977
-0.040,-0.078,-1.057,1.770,-3.601,0.244
-0.038,-0.081,-1.057,0.732,-4.822,-0.183
-0.039,-0.071,-1.059,0.732,-6.042,0.061
-0.036,-0.088,-1.062,-0.549,-7.019,-0.488
-0.032,-0.109,-1.048,-1.038,-8.057,-0.854
-0.031,-0.091,-1.038,0.305,-8.728,0.427
-0.030,-0.075,-1.053,1.648,-8.179,1.282
-0.026,-0.086,-1.064,1.831,-8.179,0.732
-0.016,-0.086,-1.084,2.625,-9.094,0.610
-0.028,-0.078,-1.024,4.517,-11.108,0.793
-0.020,-0.084,-1.039,2.747,-10.742,-0.122
-0.017,-0.087,-1.062,1.099,-8.850,-0.183
-1.691,0.492,-1.174,-92.590,570.801,-36.987
-1.746,0.311,-2.031,-140.320,594.788,-75.378
-1.682,0.065,-2.710,-160.950,585.815,-107.971
-1.530,-0.334,-3.276,-145.630,553.894,-133.911
-1.319,-0.645,-3.790,-98.450,510.376,-137.817
-1.003,-0.865,-4.000,-37.598,442.200,-122.498
-0.657,-0.881,-4.000,1.892,336.060,-91.980
-0.478,-0.816,-3.436,7.446,217.957,-57.678
-0.381,-0.786,-2.843,-14.709,134.521,-32.837
-0.362,-0.648,-2.440,-34.607,91.980,-9.766
-0.350,-0.398,-2.243,-34.668,72.327,13.123
-0.330,-0.194,-2.036,-12.634,54.382,27.954
-0.327,-0.010,-1.807,19.714,38.635,35.950
-0.311,0.187,-1.599,46.875,29.907,38.757
-0.280,0.307,-1.502,56.335,30.151,32.837
-0.246,0.295,-1.428,54.443,32.043,19.653
-0.210,0.219,-1.373,47.058,32.227,6.470
-0.187,0.078,-1.341,37.048,31.311,-3.723
-0.155,-0.023,-1.317,27.161,28.320,-9.094
-0.127,-0.087,-1.326,18.005,24.597,-9.521
-0.104,-0.101,-1.335,11.047,20.081,-7.141
-0.081,-0.076,-1.325,5.066,13.489,-4.517
-0.071,-0.078,-1.273,-1.404,6.531,-3.845
-0.062,-0.126,-1.169,-4.272,0.061,-4.578
-0.037,-0.124,-1.131,-5.554,-1.648,-3.479
-0.034,-0.110,-1.153,-6.836,1.831,-1.526
-0.037,-0.096,-1.156,-6.348,2.869,0.183
-0.030,-0.067,-1.137,-8.667,1.770,1.343
-0.038,-0.054,-1.135,-12.939,1.343,0.244
-0.041,-0.049,-1.175,-16.602,2.319,-1.831
-0.034,-0.063,-1.198,-17.822,1.526,-3.906
-0.037,-0.083,-1.167,-14.771,-0.977,-5.493
-0.032,-0.130,-1.117,-9.949,-3.418,-6.714
-0.020,-0.141,-1.108,-5.432,-3.601,-6.226
-0.026,-0.127,-1.086,-2.686,-4.272,-4.578
-0.031,-0.138,-1.025,-0.549,-5.859,-3.784
-0.020,-0.144,-1.007,2.808,-5.005,-3.113
-0.019,-0.122,-1.021,7.446,-2.991,-1.038
-0.025,-0.076,-0.995,9.155,-3.601,1.404
-0.026,-0.079,-0.953,5.676,-4.883,0.977
-0.019,-0.097,-0.950,0.671,-3.967,-0.061
-0.021,-0.082,-0.988,-2.380,-2.075,0.366
-0.027,-0.090,-0.975,-4.944,-2.686,0.366
-0.026,-0.081,-0.974,-6.409,-3.357,0.183
-0.023,-0.097,-0.986,-8.972,-2.686,-0.183
-0.033,-0.144,-0.984,-8.545,-2.441,-0.671
-0.031,-0.139,-1.017,-5.493,-2.563,1.160
-0.044,-0.108,-1.012,-4.456,-3.601,3.418
-0.054,-0.074,-0.996,-4.395,-4.578,3.906
-0.055,-0.059,-0.987,-3.906,-3.967,3.357
-0.059,-0.070,-0.977,-2.502,-2.930,1.648
-0.051,-0.066,-0.981,0.916,-1.953,0.977
-0.046,-0.073,-0.988,2.258,-1.160,0.000
-0.044,-0.081,-0.992,2.319,-0.427,-0.916
-0.046,-0.077,-1.001,3.052,0.122,-1.526
-0.044,-0.090,-1.008,2.869,-0.061,-2.136
-0.047,-0.097,-1.005,1.282,-0.427,-2.625
-0.052,-0.104,-1.002,-0.488,-0.610,-2.686
-0.046,-0.137,-0.994,-3.357,-0.977,-2.808
-0.037,-0.138,-1.007,-5.554,-0.671,-1.953
-0.035,-0.141,-1.002,-4.883,-0.427,-0.488
-0.034,-0.130,-0.988,-0.061,-0.549,1.343
-0.036,-0.100,-0.980,3.418,-0.183,2.869
-0.037,-0.089,-0.992,2.441,0.916,2.625
-0.036,-0.096,-1.009,0.854,1.526,1.770
-0.036,-0.078,-1.016,0.427,0.977,1.221
-0.038,-0.110,-0.999,-0.732,0.732,0.244
-0.038,-0.098,-1.029,0.183,1.831,0.122
-0.038,-0.094,-1.029,-0.549,1.709,0.549
-0.036,-0.102,-1.034,-0.610,1.160,-0.122
-0.035,-0.106,-1.036,-1.282,0.793,-0.244
-0.031,-0.115,-1.028,-1.526,-0.244,-0.305
-0.036,-0.111,-1.014,-1.770,-0.488,0.000
-0.037,-0.140,-0.995,-1.343,-0.488,0.183
-0.031,-0.115,-1.021,0.610,0.366,1.587
-0.033,-0.107,-1.025,0.366,0.488,2.258
-0.035,-0.102,-1.021,0.061,-0.244,1.831
-0.032,-0.113,-1.014,-0.732,-0.244,1.099
-0.034,-0.127,-1.019,-0.366,0.122,0.488
-0.030,-0.125,-1.020,0.916,0.305,1.465
-0.031,-0.110,-1.011,1.831,-0.305,2.258
-0.034,-0.098,-1.003,2.014,-0.488,2.686
-0.034,-0.098,-0.990,1.831,-0.488,2.441
-0.033,-0.091,-0.991,1.709,0.061,2.258
-0.034,-0.104,-0.982,0.916,-0.244,1.648
-0.032,-0.101,-0.993,-0.061,0.061,1.770
-0.035,-0.102,-1.002,-0.977,0.732,1.709
-0.036,-0.108,-1.006,-0.549,0.366,1.709
-0.040,-0.090,-1.016,0.305,0.366,2.441
-0.040,-0.087,-1.018,0.732,-0.305,2.319
-0.040,-0.090,-1.021,0.610,-1.038,1.648
-0.040,-0.107,-1.005,-0.244,-2.625,1.160
-0.040,-0.087,-0.999,0.000,-2.930,1.831
-0.037,-0.087,-0.997,-0.244,-2.136,1.892
-0.039,-0.087,-1.007,-1.343,-1.587,1.099
-0.044,-0.092,-0.999,-2.502,-1.709,1.038
-0.038,-0.089,-0.989,-1.648,-2.380,0.793
-0.041,-0.095,-1.015,-1.160,-0.732,0.793
-0.035,-0.093,-1.029,0.000,-0.366,0.793
-0.033,-0.103,-1.021,1.282,-0.793,0.977
-0.038,-0.105,-1.021,1.953,-0.671,0.854
-0.033,-0.097,-1.029,2.686,-0.854,1.160
-0.031,-0.101,-1.023,2.197,-1.160,0.977
-0.025,-0.100,-1.026,1.770,-1.648,0.916
-0.028,-0.086,-1.027,1.038,-2.075,1.221
-0.030,-0.086,-1.004,1.465,-2.930,0.793
-0.029,-0.083,-1.022,0.488,-2.075,0.610
-0.030,-0.082,-1.008,0.793,-2.075,0.244
-0.028,-0.073,-1.004,1.892,-2.441,-0.244
-0.031,-0.100,-0.998,1.404,-1.831,-1.221
-0.025,-0.116,-0.996,1.221,-1.343,-1.770
-0.024,-0.119,-1.002,0.061,-0.793,-1.160
-0.023,-0.122,-1.012,-0.732,-0.549,-0.488
-0.024,-0.117,-1.012,-0.671,-0.793,0.427
-0.026,-0.109,-1.016,-0.549,-1.099,1.038
-0.031,-0.114,-1.020,0.122,-1.587,1.343
-0.031,-0.105,-1.018,1.465,-1.831,1.770
-0.035,-0.077,-1.015,2.441,-1.648,2.380
-0.031,-0.078,-1.019,2.441,-1.343,1.587
-1.902,0.534,-1.588,-95.215,611.694,-34.790
-1.932,0.453,-2.223,-110.596,610.046,-64.270
-1.864,0.217,-2.847,-102.783,596.619,-90.271
-1.619,-0.122,-3.639,-87.219,584.595,-112.427
-1.310,-0.515,-4.000,-62.195,554.626,-123.169
-0.954,-0.733,-4.000,-24.963,463.013,-109.375
-0.629,-0.853,-4.000,4.578,309.998,-79.834
-0.498,-0.812,-3.580,12.695,170.166,-45.715
-0.451,-0.648,-2.842,-4.883,94.360,-14.099
-0.403,-0.504,-2.424,-23.499,63.171,9.277
-0.338,-0.265,-2.182,-23.804,45.288,28.381
-0.282,0.019,-1.990,-6.287,31.433,41.809
-0.250,0.230,-1.791,20.569,19.714,46.021
-0.228,0.390,-1.515,46.326,10.620,43.091
-0.203,0.418,-1.274,63.660,8.728,31.921
-0.168,0.367,-1.152,68.420,15.686,17.212
-0.127,0.250,-1.161,62.500,24.780,3.845
-0.088,0.120,-1.211,49.683,28.259,-5.432
-0.062,0.058,-1.215,34.180,25.635,-9.155
-0.061,-0.052,-1.149,19.897,20.325,-11.719
-0.046,-0.100,-1.100,8.423,16.785,-10.986
-0.036,-0.098,-1.106,0.793,16.602,-7.263
-0.018,-0.053,-1.122,-1.099,15.991,-3.784
-0.011,-0.019,-1.127,-1.892,13.916,-2.136
-0.022,-0.019,-1.106,-4.089,11.108,-2.563
-0.020,0.012,-1.076,-8.301,8.972,-2.991
-0.027,0.008,-1.080,-11.658,10.803,-4.822
-0.032,-0.037,-1.122,-13.184,14.709,-7.751
-0.037,-0.067,-1.110,-13.550,14.465,-8.789
-0.043,-0.119,-1.075,-12.634,13.489,-9.338
-0.040,-0.165,-1.104,-12.390,14.893,-8.301
-0.031,-0.167,-1.155,-12.817,14.832,-5.432
-0.036,-0.109,-1.184,-11.475,12.024,-1.526
-0.046,-0.109,-1.140,-7.812,7.141,0.427
-0.049,-0.083,-1.106,-4.639,3.540,2.075
-0.060,-0.060,-1.067,-4.211,2.075,3.906
-0.057,-0.042,-1.052,-4.883,2.197,3.784
-0.050,-0.013,-1.070,-7.629,2.991,3.418
-0.060,-0.019,-1.069,-7.324,3.174,2.075
-0.075,-0.045,-1.035,-1.831,2.258,1.465
-0.073,-0.055,-1.025,3.235,2.441,2.319
-0.069,-0.038,-1.058,3.967,3.296,3.967
-0.072,-0.019,-1.085,2.014,2.502,4.944
-0.072,0.007,-1.070,0.793,-0.366,5.310
-0.067,0.017,-1.058,-1.404,-2.991,4.639
-0.065,0.013,-1.047,-4.761,-4.517,3.174
-0.062,0.013,-1.028,-6.775,-6.226,2.136
-0.065,-0.000,-0.998,-8.240,-6.653,0.793
-0.063,-0.037,-0.964,-7.385,-6.348,-0.793
-0.063,-0.031,-0.988,-5.737,-3.784,-0.122
-0.065,-0.042,-1.017,-4.211,-1.282,0.183
-0.063,-0.027,-1.035,-2.991,-0.732,0.977
-0.062,-0.044,-1.039,-1.587,-0.977,1.099
-0.052,-0.042,-1.066,-0.854,-1.038,1.160
-0.045,-0.027,-1.070,-1.404,-2.502,2.075
-0.046,-0.048,-1.036,-2.441,-4.944,1.648
-0.050,-0.061,-0.996,-1.282,-5.981,2.136
-0.051,-0.025,-0.994,0.061,-4.944,3.906
-0.047,-0.003,-0.991,-0.488,-4.272,4.333
-0.051,0.011,-0.980,-2.502,-3.967,3.357
-0.052,0.011,-0.984,-3.052,-2.991,1.892
-0.050,0.007,-0.987,-4.333,-1.770,0.244
-0.053,-0.001,-1.000,-4.333,-0.793,-1.282
-0.049,-0.009,-1.016,-3.235,-0.122,-2.075
-0.048,-0.027,-1.010,-2.075,-0.244,-2.686
-0.039,-0.046,-1.013,-1.770,-0.183,-3.113
-0.034,-0.065,-1.031,-1.709,0.000,-3.113
-0.032,-0.072,-1.025,-1.953,-0.732,-2.625
-0.033,-0.080,-1.014,-2.869,-1.709,-1.526
-0.036,-0.093,-1.014,-2.808,-1.587,-0.366
-0.038,-0.082,-1.028,-2.136,-1.221,1.587
-0.038,-0.048,-1.033,-1.404,-1.526,3.296
-0.045,-0.025,-1.049,-0.793,-1.526,3.601
-0.047,-0.037,-1.040,0.000,-2.075,2.563
-0.049,-0.031,-1.023,0.671,-3.357,2.258
-0.052,-0.039,-1.016,-0.671,-3.723,1.709
-0.049,-0.037,-1.015,-1.892,-4.150,1.587
-0.047,-0.016,-1.022,-2.502,-4.517,2.014
-0.047,-0.012,-1.017,-3.357,-4.883,1.282
-0.046,-0.010,-1.021,-4.089,-5.005,0.366
-0.042,-0.016,-1.015,-3.235,-4.761,-0.732
-0.042,-0.039,-1.001,-2.075,-5.005,-1.892
-0.044,-0.052,-0.999,-2.136,-4.822,-2.502
-0.046,-0.073,-0.991,-2.686,-4.333,-2.441
-0.032,-0.073,-1.006,-1.831,-4.028,-1.953
-0.026,-0.055,-1.014,-2.930,-3.906,-0.732
-0.030,-0.056,-1.012,-4.639,-4.883,-0.610
-0.035,-0.050,-1.018,-6.042,-5.676,-0.610
-0.029,-0.037,-1.001,-7.507,-6.348,-0.732
-0.034,-0.065,-1.007,-6.592,-4.944,-1.526
-0.031,-0.061,-1.036,-3.235,-3.113,-1.160
-0.036,-0.088,-1.015,-1.343,-3.601,-0.793
-0.033,-0.075,-1.034,-0.305,-3.662,0.000
-0.033,-0.059,-1.029,-1.526,-4.150,0.916
-0.040,-0.058,-1.026,-2.502,-5.066,0.916
-0.046,-0.046,-1.030,-2.014,-5.249,1.099
-0.044,-0.032,-1.022,-1.709,-5.737,1.160
-0.041,-0.038,-1.033,-1.526,-5.432,0.427
-0.036,-0.041,-1.039,-0.183,-5.859,-0.183
-0.033,-0.041,-1.043,-0.610,-6.287,-0.488
-0.032,-0.052,-1.055,-1.648,-6.592,-1.221
-0.026,-0.051,-1.063,-1.831,-7.385,-1.282
-0.026,-0.053,-1.059,-1.648,-8.545,-1.221
-0.026,-0.058,-1.064,-1.526,-9.644,-1.404
-0.024,-0.057,-1.067,-2.563,-10.315,-1.404
-0.024,-0.071,-1.061,-2.319,-11.292,-1.404
-0.020,-0.059,-1.059,-0.488,-12.146,-1.038
-0.019,-0.073,-1.046,-0.488,-12.451,-1.099
-0.005,-0.081,-1.042,-0.549,-12.817,-1.404
-0.003,-0.067,-1.037,-0.977,-12.939,-0.610
-0.001,-0.059,-1.022,-1.892,-13.245,-0.305
-0.004,-0.057,-1.003,-2.075,-13.184,-0.305
0.001,-0.061,-0.999,-1.648,-12.451,-0.427
0.000,-0.054,-1.005,-1.709,-11.414,-0.305
0.002,-0.054,-1.017,-2.075,-10.681,-0.122
0.007,-0.044,-1.035,-1.526,-10.498,-0.427
0.004,-0.040,-1.030,-2.075,-11.169,-0.916
0.015,-0.049,-1.024,-2.869,-11.841,-2.319
0.019,-0.064,-1.003,-3.479,-12.329,-2.869
-2.592,0.349,-1.773,31.067,711.060,-13.611
-2.410,0.273,-3.199,-85.876,742.981,-41.077
-2.023,-0.039,-4.000,-215.454,719.177,-81.665
-1.418,-0.451,-4.000,-305.481,623.413,-122.253
-0.997,-0.710,-4.000,-311.584,475.952,-138.855
-0.917,-0.914,-4.000,-230.713,312.439,-133.057
-0.852,-0.853,-3.993,-117.493,160.645,-100.159
-0.741,-0.658,-3.047,-11.292,58.472,-58.655
-0.615,-0.472,-2.346,63.904,23.193,-32.776
-0.415,-0.440,-1.817,72.510,15.503,-23.376
-0.205,-0.384,-1.786,64.026,41.077,-20.752
-0.105,-0.391,-1.982,48.157,62.805,-17.273
-0.048,-0.397,-1.799,47.546,49.744,-11.902
-0.037,-0.282,-1.551,57.800,30.334,-1.831
-0.044,-0.245,-1.365,68.115,23.254,2.991
-0.014,-0.280,-1.349,68.054,26.245,3.174
0.002,-0.240,-1.490,60.303,33.325,7.263
-0.011,-0.125,-1.534,52.063,29.175,13.489
-0.047,-0.056,-1.490,43.152,19.592,14.160
-0.064,-0.080,-1.368,33.508,9.766,9.705
-0.042,-0.127,-1.275,18.921,3.235,4.883
-0.013,-0.183,-1.243,2.991,0.916,1.404
0.001,-0.211,-1.201,-6.897,-0.916,1.343
0.004,-0.213,-1.120,-12.329,-4.517,3.845
0.002,-0.166,-1.093,-12.573,-5.798,7.446
-0.009,-0.113,-1.035,-9.033,-6.531,9.949
-0.026,-0.094,-0.980,-3.967,-6.653,9.644
-0.030,-0.078,-0.983,0.000,-3.357,8.240
-0.032,-0.083,-1.014,1.648,0.183,5.981
-0.022,-0.084,-1.033,2.136,0.427,3.845
-0.020,-0.116,-1.024,1.099,-0.977,1.953
-0.012,-0.127,-1.029,1.099,-1.770,1.282
0.001,-0.099,-1.034,0.244,-2.258,2.441
0.006,-0.105,-1.015,-1.038,-4.211,2.625
0.011,-0.114,-0.988,-2.502,-5.310,2.625
0.013,-0.107,-0.973,-1.404,-4.578,2.991
0.020,-0.124,-0.993,0.122,-2.625,2.930
0.025,-0.131,-0.997,0.427,-1.892,3.052
0.037,-0.119,-1.011,1.221,-1.221,4.028
0.047,-0.108,-1.031,5.615,-0.854,4.883
0.044,-0.105,-1.004,10.010,-2.197,5.310
0.046,-0.092,-0.984,11.658,-2.930,5.676
0.044,-0.081,-0.979,9.949,-2.808,5.676
0.038,-0.083,-0.974,7.263,-2.930,5.493
0.028,-0.063,-0.976,5.737,-2.869,5.798
0.014,-0.061,-0.973,3.235,-2.441,5.432
0.006,-0.041,-0.982,2.502,-1.709,5.127
-0.003,-0.032,-0.981,1.404,-0.610,4.333
-0.003,-0.031,-0.989,1.526,0.488,2.319
-0.006,-0.046,-1.018,1.465,2.258,0.427
-0.001,-0.053,-1.017,1.587,1.892,-1.038
0.000,-0.057,-1.012,0.854,1.526,-2.136
0.004,-0.100,-1.004,-0.122,1.709,-3.479
0.006,-0.141,-1.012,-0.488,1.953,-3.906
0.009,-0.132,-1.038,-0.366,2.258,-2.747
0.007,-0.147,-1.046,-0.610,1.587,-1.587
0.007,-0.154,-1.047,-1.099,0.671,-0.244
0.005,-0.128,-1.057,-1.892,-0.183,2.197
0.003,-0.101,-1.053,-3.052,-1.404,3.662
0.006,-0.119,-1.007,-3.235,-2.808,3.906
0.006,-0.103,-1.002,1.831,-2.991,4.272
0.006,-0.053,-1.013,5.371,-1.648,6.104
0.007,-0.052,-1.000,4.578,-2.014,4.761
0.002,-0.035,-0.996,1.709,-1.709,3.113
0.001,-0.043,-0.983,-1.160,-1.404,0.916
-0.001,-0.074,-0.979,-2.258,-0.732,-1.404
0.005,-0.081,-0.997,-1.404,0.610,-2.441
0.014,-0.108,-1.006,-0.610,1.526,-2.869
0.022,-0.149,-1.025,0.549,2.197,-2.991
0.030,-0.149,-1.042,2.319,2.014,-1.648
0.031,-0.152,-1.031,2.136,0.549,-0.122
0.031,-0.142,-1.025,0.732,-0.427,1.160
0.023,-0.138,-1.020,-1.770,-0.610,2.197
0.023,-0.110,-1.019,-0.977,-0.916,3.357
0.017,-0.095,-1.008,0.244,-1.160,3.845
0.016,-0.086,-0.998,0.366,-1.038,3.296
0.013,-0.073,-1.009,0.305,-0.244,2.502
0.010,-0.084,-1.011,0.671,0.122,0.854
0.012,-0.100,-1.004,1.892,-0.183,-0.427
0.016,-0.118,-1.004,2.869,-0.305,-0.916
0.015,-0.121,-1.014,2.930,0.000,-0.305
0.016,-0.123,-1.006,1.831,-0.244,0.061
0.020,-0.115,-1.006,0.427,-0.122,0.610
0.019,-0.111,-1.007,-0.427,-0.244,1.221
0.017,-0.098,-0.984,-0.305,-0.610,2.258
0.015,-0.083,-0.969,1.953,-0.488,2.502
0.014,-0.084,-0.964,2.930,0.305,2.380
0.014,-0.063,-0.987,3.601,1.160,2.258
0.014,-0.059,-0.995,2.014,1.343,1.770
0.013,-0.078,-0.998,0.000,1.099,0.122
0.006,-0.087,-1.006,-1.648,1.221,-0.549
0.005,-0.096,-1.000,-2.441,0.671,-0.854
0.011,-0.090,-1.017,-1.953,0.977,-0.916
0.015,-0.094,-1.023,-2.014,1.221,-1.038
0.013,-0.116,-1.019,-0.671,1.099,-1.770
0.019,-0.097,-1.036,1.831,2.136,-0.793
0.021,-0.109,-1.023,2.441,1.404,-0.732
0.022,-0.119,-1.033,0.916,0.916,-0.916
0.018,-0.123,-1.031,-1.282,0.427,-0.427
0.014,-0.109,-1.031,-1.770,-0.366,0.427
0.011,-0.109,-1.016,-1.404,-0.854,1.160
0.011,-0.107,-1.008,1.648,-0.916,1.404
0.012,-0.063,-1.017,4.333,0.000,2.686
0.013,-0.084,-1.011,3.601,0.183,1.160
0.018,-0.086,-1.021,2.319,0.549,0.305
0.018,-0.087,-1.019,0.122,0.366,0.183
0.019,-0.094,-1.013,-0.366,-0.122,-0.244
0.021,-0.100,-1.004,-1.099,-0.366,-0.366
0.016,-0.104,-0.990,-0.244,-0.671,-0.122
0.019,-0.099,-0.991,1.282,-0.305,0.488
0.022,-0.098,-0.983,1.709,-0.183,0.671
0.019,-0.092,-0.993,-0.061,0.488,0.854
0.016,-0.098,-1.004,-1.404,0.793,0.732
0.018,-0.087,-1.009,-1.526,0.610,0.793
0.016,-0.086,-1.005,-2.625,-0.061,0.488
0.016,-0.107,-1.005,-3.052,-0.061,-0.122
0.013,-0.106,-0.999,-2.380,-0.122,0.122
0.017,-0.099,-1.005,-0.732,0.244,0.549
0.018,-0.097,-1.010,-0.061,0.549,0.671
-1.103,0.005,-1.955,-39.856,501.465,-54.749
-1.118,-0.037,-2.278,-26.672,480.286,-59.875
-1.151,-0.112,-2.498,6.714,453.369,-59.692
-1.138,-0.193,-2.758,37.842,426.331,-56.580
-1.067,-0.149,-3.123,56.641,401.184,-43.457
-0.889,-0.035,-3.570,53.101,367.187,-28.137
-0.690,0.003,-3.760,20.447,303.833,-20.874
-0.531,-0.017,-3.524,-20.569,216.125,-20.325
-0.433,-0.087,-3.112,-55.664,138.306,-20.264
-0.409,-0.158,-2.647,-72.815,83.008,-17.151
-0.384,-0.181,-2.199,-70.618,44.800,-10.315
-0.346,-0.142,-1.896,-55.603,27.954,-2.380
-0.299,-0.059,-1.779,-37.598,26.672,5.249
-0.259,0.090,-1.727,-21.301,24.780,9.399
-0.275,0.144,-1.656,-5.737,17.456,8.484
-0.252,0.206,-1.487,0.427,7.751,9.277
-0.235,0.169,-1.330,3.662,1.221,2.319
-0.195,0.057,-1.252,4.761,2.747,-7.385
-0.149,-0.087,-1.188,2.258,4.395,-14.404
-0.110,-0.170,-1.168,0.366,5.127,-14.832
-0.076,-0.189,-1.176,-2.258,4.028,-10.620
-0.061,-0.144,-1.179,-5.920,-1.038,-5.432
-0.067,-0.062,-1.138,-8.972,-7.385,-1.953
-0.084,-0.039,-1.062,-8.667,-13.245,-2.380
-0.073,-0.037,-0.999,-6.836,-15.808,-4.456
-0.052,-0.078,-0.954,-8.667,-14.832,-7.812
-0.038,-0.139,-0.938,-10.559,-11.414,-10.986
-0.033,-0.168,-0.966,-9.338,-7.324,-11.108
-0.031,-0.192,-0.981,-7.324,-4.944,-9.338
-0.026,-0.234,-0.968,-5.737,-4.150,-7.751
-0.036,-0.188,-1.007,-3.174,-1.709,-4.211
-0.047,-0.149,-1.044,-3.784,0.061,-2.136
-0.045,-0.146,-1.062,-7.141,-1.160,-2.686
-0.034,-0.151,-1.066,-11.108,-2.991,-3.296
-0.034,-0.177,-1.055,-12.756,-4.639,-3.967
-0.034,-0.181,-1.041,-9.460,-5.798,-3.479
-0.025,-0.195,-1.015,-6.226,-6.897,-2.991
-0.017,-0.201,-1.000,-4.089,-7.446,-1.831
-0.017,-0.176,-0.998,-0.427,-7.507,0.610
-0.020,-0.155,-0.988,1.404,-7.568,2.319
-0.023,-0.153,-0.964,1.343,-7.996,2.808
-0.020,-0.150,-0.958,1.953,-7.263,3.296
-0.030,-0.118,-0.981,3.540,-5.859,4.272
-0.038,-0.106,-0.969,3.235,-5.615,4.395
-0.040,-0.091,-0.962,1.831,-5.066,3.784
-0.039,-0.075,-0.971,0.549,-3.540,3.113
-0.047,-0.064,-0.961,-0.488,-2.869,1.892
-0.045,-0.055,-0.971,-0.305,-1.953,0.427
-0.037,-0.094,-0.958,0.305,-1.465,-1.709
-0.036,-0.103,-0.991,2.136,-0.305,-2.136
-0.033,-0.119,-0.992,2.747,0.000,-1.770
-0.029,-0.148,-1.009,2.869,0.488,-1.831
-0.025,-0.135,-1.018,4.028,0.671,-0.488
-0.026,-0.138,-1.009,4.517,-0.061,0.427
-0.022,-0.125,-1.016,4.456,-0.549,0.977
-0.026,-0.106,-1.022,2.075,-1.160,1.709
-0.034,-0.092,-1.009,-1.343,-2.441,1.343
-0.035,-0.092,-1.006,-3.174,-2.991,0.793
-0.039,-0.083,-1.007,-2.930,-2.686,0.427
-0.041,-0.074,-1.003,-2.991,-2.686,-0.183
-0.039,-0.091,-1.011,-3.174,-2.014,-1.465
-0.032,-0.121,-0.992,-3.784,-2.136,-2.747
-0.022,-0.136,-0.993,-2.686,-1.099,-2.502
-0.021,-0.125,-1.025,-1.038,0.488,-1.160
-0.026,-0.121,-1.014,0.122,0.366,0.122
-0.022,-0.127,-1.012,2.319,-0.122,0.549
-0.017,-0.108,-1.043,3.418,0.488,1.465
-0.020,-0.116,-1.037,1.892,0.000,1.465
-0.017,-0.115,-1.032,1.648,-0.854,1.221
-0.020,-0.102,-1.024,1.160,-1.465,1.526
-0.026,-0.101,-1.005,-0.488,-2.136,0.977
-0.022,-0.113,-1.001,-1.465,-2.075,0.061
-0.023,-0.130,-1.009,-2.380,-1.770,-0.305
-0.017,-0.133,-1.009,-2.563,-2.075,-0.183
-0.014,-0.140,-1.025,-3.723,-1.831,0.061
-0.014,-0.150,-1.028,-3.723,-1.648,0.610
-0.016,-0.139,-1.012,-1.831,-2.258,1.953
-0.019,-0.106,-1.014,0.244,-1.953,3.296
-0.027,-0.086,-1.016,1.709,-0.977,3.235
-0.034,-0.088,-1.000,2.563,-1.526,1.892
-0.028,-0.094,-1.002,4.639,-1.709,0.916
-0.026,-0.118,-1.008,5.127,-1.221,0.061
-0.029,-0.123,-1.003,4.333,-1.709,0.000
-0.025,-0.120,-1.010,2.930,-1.953,0.366
-0.020,-0.133,-0.995,0.793,-2.380,0.305
-0.020,-0.151,-0.977,0.244,-2.563,0.488
-0.015,-0.125,-0.990,2.441,-1.892,1.770
-0.016,-0.117,-0.992,3.845,-1.831,2.930
-0.018,-0.104,-0.988,3.601,-2.258,3.113
-0.027,-0.091,-0.999,3.601,-1.221,3.052
-0.024,-0.088,-1.001,3.296,-0.549,2.319
-0.027,-0.086,-1.006,2.441,-0.427,1.465
-0.025,-0.100,-0.991,0.488,-0.732,0.366
-0.017,-0.115,-0.990,-0.061,-1.160,-0.061
-0.016,-0.092,-1.000,-0.183,-0.854,0.854
-0.018,-0.097,-0.983,-1.343,-1.282,0.916
-0.017,-0.110,-0.990,-1.526,-1.221,0.122
-0.018,-0.101,-1.004,-1.221,-0.549,0.610
